Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD5641,Ramesh,Bakery,Cakes,Madurai,9/17/2015,West,11.63,0.13,1.86,Tamil Nadu
OD5642,Sundar,Oil & Masala,Masalas,Vellore,10-07-2018,West,14.19,0.26,6.24,Tamil Nadu
OD5643,Sabeela,Snacks,Cookies,Tenkasi,10-02-2018,West,16.78,0.14,6.38,Tamil Nadu
OD5644,Vidya,Beverages,Health Drinks,Vellore,9/17/2015,West,10.67,0.1,4.59,Tamil Nadu
OD5645,Vince,Food Grains,Dals & Pulses,Coimbatore,1/26/2015,Central,13.56,0.26,4.75,Tamil Nadu
OD5646,Harish,Bakery,Breads & Buns,Trichy,11/23/2018,Central,6.3,0.28,1.83,Tamil Nadu
OD5647,Rumaiza,Bakery,Biscuits,Perambalur,12/23/2017,Central,6.12,0.24,1.47,Tamil Nadu
OD5648,Rumaiza,Food Grains,Atta & Flour,Dindigul,09-08-2018,Central,23.68,0.27,10.65,Tamil Nadu
OD5649,Surya,Food Grains,Organic Staples,Cumbum,07-02-2017,Central,24.23,0.13,4.85,Tamil Nadu
OD5650,Peer,Snacks,Noodles,Bodi,03-03-2017,Central,6.46,0.3,1.68,Tamil Nadu
OD5651,Alan,Oil & Masala,Edible Oil & Ghee,Dharmapuri,8/26/2017,Central,17.12,0.35,2.57,Tamil Nadu
OD5652,Willams,Beverages,Soft Drinks,Ooty,11/19/2018,Central,17.5,0.18,2.98,Tamil Nadu
OD5653,Esther,Snacks,Noodles,Vellore,09-04-2018,Central,17.46,0.22,4.54,Tamil Nadu
OD5654,Hafiz,Snacks,Chocolates,Madurai,03-01-2016,Central,23.73,0.33,2.61,Tamil Nadu
OD5655,Ganesh,Bakery,Breads & Buns,Pudukottai,09-08-2018,Central,20.27,0.26,3.65,Tamil Nadu
OD5656,Veena,"Eggs, Meat & Fish",Mutton,Vellore,09-05-2017,Central,11.37,0.35,3.75,Tamil Nadu
OD5657,Sudha,Fruits & Veggies,Fresh Vegetables,Chennai,9/21/2016,Central,18.26,0.19,4.2,Tamil Nadu
OD5658,Sabeela,Snacks,Noodles,Karur,11-12-2017,Central,14.82,0.16,4.45,Tamil Nadu
OD5659,Anu,Beverages,Health Drinks,Namakkal,05-04-2016,Central,21.46,0.27,2.58,Tamil Nadu
OD5660,Rumaiza,Beverages,Soft Drinks,Viluppuram,12-05-2017,East,17.05,0.21,6.14,Tamil Nadu
OD5661,Yusuf,Snacks,Cookies,Vellore,5/14/2018,East,17.4,0.12,0.87,Tamil Nadu
OD5662,Harish,Beverages,Soft Drinks,Namakkal,6/29/2018,East,18.33,0.29,5.13,Tamil Nadu
OD5663,Esther,Snacks,Noodles,Perambalur,8/24/2015,East,21.86,0.13,1.31,Tamil Nadu
OD5664,Veronica,Food Grains,Organic Staples,Theni,10/23/2018,East,20.37,0.26,8.96,Tamil Nadu
OD5665,Kumar,Snacks,Chocolates,Ooty,10/23/2018,East,15.25,0.12,3.66,Tamil Nadu
OD5666,Mathew,Food Grains,Dals & Pulses,Kanyakumari,2/21/2017,East,14.87,0.23,5.2,Tamil Nadu
OD5667,Muneer,Oil & Masala,Masalas,Vellore,6/29/2018,East,5.93,0.2,1.48,Tamil Nadu
OD5668,Komal,Food Grains,Rice,Kanyakumari,10/16/2018,East,14.3,0.1,2.14,Tamil Nadu
OD5669,Kumar,"Eggs, Meat & Fish",Eggs,Coimbatore,8/17/2018,East,8.39,0.26,1.68,Tamil Nadu
OD5670,Muneer,Food Grains,Rice,Madurai,3/24/2018,East,18.5,0.34,2.78,Tamil Nadu
OD5671,Ramesh,Oil & Masala,Spices,Dindigul,11-03-2016,East,12.98,0.15,1.95,Tamil Nadu
OD5672,Sudeep,Bakery,Biscuits,Vellore,11-01-2015,East,21.89,0.28,3.5,Tamil Nadu
OD5673,Kumar,Food Grains,Rice,Bodi,4/20/2018,East,16.39,0.22,1.64,Tamil Nadu
OD5674,Ramesh,Bakery,Breads & Buns,Cumbum,07-03-2016,East,23.21,0.17,9.98,Tamil Nadu
OD5675,Vinne,Food Grains,Rice,Ooty,4/20/2018,East,22.25,0.27,8.01,Tamil Nadu
OD5676,Jonas,"Eggs, Meat & Fish",Eggs,Tirunelveli,12-04-2018,East,17.54,0.32,2.98,Tamil Nadu
OD5677,Sheeba,"Eggs, Meat & Fish",Eggs,Tirunelveli,5/29/2016,East,16.81,0.24,2.35,Tamil Nadu
OD5678,Sudha,Snacks,Chocolates,Kanyakumari,10-09-2018,East,19.52,0.2,6.44,Tamil Nadu
OD5679,Amrish,Bakery,Breads & Buns,Tirunelveli,07-03-2016,East,13.05,0.12,3.66,Tamil Nadu
OD5680,Jackson,Snacks,Cookies,Tirunelveli,5/29/2016,East,20.59,0.14,5.15,Tamil Nadu
OD5681,Shah,"Eggs, Meat & Fish",Fish,Cumbum,10/23/2018,East,15.88,0.35,7.14,Tamil Nadu
OD5682,Hussain,Bakery,Biscuits,Chennai,07-11-2016,East,12.76,0.27,4.21,Tamil Nadu
OD5683,Esther,Fruits & Veggies,Fresh Vegetables,Namakkal,10/23/2018,East,12.99,0.18,1.56,Tamil Nadu
OD5684,Vince,Fruits & Veggies,Fresh Vegetables,Tirunelveli,12/22/2016,East,12.33,0.17,5.05,Tamil Nadu
OD5685,Sundar,Food Grains,Rice,Theni,1/14/2015,East,16.81,0.24,7.56,Tamil Nadu
OD5686,Amrish,Bakery,Biscuits,Vellore,5/18/2018,South,23.68,0.23,2.37,Tamil Nadu
OD5687,Vidya,Oil & Masala,Spices,Salem,04-01-2018,South,23.21,0.14,3.48,Tamil Nadu
OD5688,Ridhesh,Beverages,Health Drinks,Perambalur,8/27/2015,South,23.78,0.25,9.28,Tamil Nadu
OD5689,Yusuf,Oil & Masala,Edible Oil & Ghee,Cumbum,7/15/2018,South,19.01,0.29,7.22,Tamil Nadu
OD5690,Haseena,Food Grains,Rice,Ooty,8/27/2015,South,5.17,0.2,2.28,Tamil Nadu
OD5691,Veena,Food Grains,Dals & Pulses,Pudukottai,11-06-2017,South,20.49,0.26,1.02,Tamil Nadu
OD5692,Krithika,Bakery,Biscuits,Tirunelveli,12-05-2016,South,23.74,0.27,6.65,Tamil Nadu
OD5693,Sundar,Food Grains,Rice,Cumbum,11-06-2017,South,12.85,0.35,1.54,Tamil Nadu
OD5694,Vidya,Food Grains,Dals & Pulses,Ooty,07-05-2015,South,5.57,0.2,0.61,Tamil Nadu
OD5695,Vidya,Beverages,Soft Drinks,Nagercoil,11/30/2016,South,16.81,0.35,4.03,Tamil Nadu
OD5696,Ram,Bakery,Biscuits,Bodi,05-09-2018,South,10.84,0.21,2.06,Tamil Nadu
OD5697,Aditi,Snacks,Chocolates,Tenkasi,06-11-2016,South,15.4,0.17,2.93,Tamil Nadu
OD5698,Alan,Fruits & Veggies,Fresh Vegetables,Karur,3/19/2015,South,8.08,0.28,2.26,Tamil Nadu
OD5699,Aditi,Beverages,Soft Drinks,Tenkasi,3/19/2015,South,22.6,0.14,5.42,Tamil Nadu
OD5700,Willams,Bakery,Biscuits,Virudhunagar,07-05-2015,South,15.57,0.11,4.36,Tamil Nadu
OD5701,Akash,Bakery,Biscuits,Chennai,6/18/2016,South,14.83,0.3,4.74,Tamil Nadu
OD5702,Malik,Beverages,Health Drinks,Dindigul,06-11-2016,South,14.18,0.35,1.99,Tamil Nadu
OD5703,Veena,"Eggs, Meat & Fish",Chicken,Chennai,07-02-2016,South,24.16,0.13,6.76,Tamil Nadu
OD5704,Aditi,"Eggs, Meat & Fish",Chicken,Perambalur,11-04-2018,South,18.03,0.32,2.34,Tamil Nadu
OD5705,Arvind,Fruits & Veggies,Fresh Vegetables,Dharmapuri,10/20/2015,South,20.96,0.2,5.45,Tamil Nadu
OD5706,Sheeba,Beverages,Soft Drinks,Nagercoil,3/28/2018,West,6.53,0.22,2.55,Tamil Nadu
OD5707,Jonas,Oil & Masala,Edible Oil & Ghee,Nagercoil,01-08-2018,West,7.28,0.19,1.17,Tamil Nadu
OD5708,Ram,Bakery,Cakes,Tenkasi,9/13/2016,West,5.56,0.26,2.44,Tamil Nadu
OD5709,Komal,Oil & Masala,Masalas,Cumbum,02-03-2016,West,18.63,0.12,6.71,Tamil Nadu
OD5710,Sundar,Oil & Masala,Masalas,Bodi,9/13/2016,West,6.66,0.22,2.87,Tamil Nadu
OD5711,Akash,Snacks,Noodles,Coimbatore,4/15/2018,West,12.72,0.25,2.67,Tamil Nadu
OD5712,Arutra,Fruits & Veggies,Fresh Fruits,Karur,09-06-2015,West,17.27,0.24,1.73,Tamil Nadu
OD5713,Amrish,Fruits & Veggies,Organic Vegetables,Dharmapuri,05-05-2017,West,13.48,0.23,2.56,Tamil Nadu
OD5714,Ram,Food Grains,Atta & Flour,Coimbatore,9/13/2016,West,23.5,0.23,1.65,Tamil Nadu
OD5715,Vinne,Snacks,Noodles,Tenkasi,3/28/2018,West,16.8,0.26,5.38,Tamil Nadu
OD5716,Ridhesh,"Eggs, Meat & Fish",Fish,Salem,05-04-2015,West,9.14,0.25,1.19,Tamil Nadu
OD5717,Yusuf,Snacks,Cookies,Tirunelveli,9/25/2017,West,13.05,0.29,1.57,Tamil Nadu
OD5718,Sudha,Bakery,Biscuits,Karur,11/16/2015,West,5.52,0.29,1.77,Tamil Nadu
OD5719,Ridhesh,Beverages,Health Drinks,Chennai,10/27/2018,West,15.83,0.16,5.7,Tamil Nadu
OD5720,Sudeep,"Eggs, Meat & Fish",Eggs,Virudhunagar,10/28/2015,West,23.49,0.19,9.16,Tamil Nadu
OD5721,Haseena,Food Grains,Organic Staples,Theni,8/31/2016,West,14.12,0.13,3.81,Tamil Nadu
OD5722,Veena,Fruits & Veggies,Fresh Vegetables,Tirunelveli,04-01-2018,West,10.4,0.25,4.26,Tamil Nadu
OD5723,Vince,Bakery,Breads & Buns,Tenkasi,10-10-2017,West,19.41,0.21,4.27,Tamil Nadu
OD5724,Suresh,Food Grains,Rice,Vellore,10/27/2018,West,19.76,0.12,2.57,Tamil Nadu
OD5725,Jackson,"Eggs, Meat & Fish",Mutton,Perambalur,12/14/2017,West,13.14,0.3,3.55,Tamil Nadu
OD5726,Ridhesh,"Eggs, Meat & Fish",Eggs,Chennai,10/21/2018,West,15.96,0.23,4.79,Tamil Nadu
OD5727,Verma,Food Grains,Rice,Cumbum,3/14/2017,West,13.96,0.14,1.81,Tamil Nadu
OD5728,Malik,"Eggs, Meat & Fish",Chicken,Virudhunagar,8/16/2017,West,18.07,0.3,1.45,Tamil Nadu
OD5729,Sudeep,Oil & Masala,Masalas,Cumbum,9/13/2016,West,6.87,0.14,0.34,Tamil Nadu
OD5730,Krithika,Bakery,Cakes,Bodi,10-10-2016,West,21.84,0.18,2.18,Tamil Nadu
OD5731,Ramesh,Bakery,Biscuits,Vellore,11-09-2018,West,12.96,0.19,4.53,Tamil Nadu
OD5732,Mathew,Snacks,Chocolates,Namakkal,10/15/2018,West,21.11,0.31,1.69,Tamil Nadu
OD5733,Ganesh,Food Grains,Atta & Flour,Chennai,11-10-2018,West,6.5,0.25,2.08,Tamil Nadu
OD5734,Yadav,Beverages,Soft Drinks,Trichy,8/26/2017,West,21.47,0.29,5.15,Tamil Nadu
OD5735,Malik,Snacks,Noodles,Kanyakumari,3/15/2017,West,21.71,0.23,5.64,Tamil Nadu
OD5736,Sudeep,"Eggs, Meat & Fish",Fish,Nagercoil,09-11-2016,West,17.48,0.35,4.02,Tamil Nadu
OD5737,Arutra,"Eggs, Meat & Fish",Fish,Dharmapuri,6/25/2015,West,20.31,0.24,8.73,Tamil Nadu
OD5738,Sharon,"Eggs, Meat & Fish",Fish,Chennai,12/28/2018,West,23.04,0.16,10.37,Tamil Nadu
OD5739,Haseena,Fruits & Veggies,Fresh Fruits,Krishnagiri,10-10-2017,West,14.37,0.13,2.3,Tamil Nadu
OD5740,Haseena,Food Grains,Rice,Trichy,05-11-2018,West,15.68,0.13,2.82,Tamil Nadu
OD5741,Adavan,Fruits & Veggies,Fresh Vegetables,Pudukottai,11/18/2018,Central,24.46,0.29,2.94,Tamil Nadu
OD5742,Ravi,Oil & Masala,Masalas,Kanyakumari,11-08-2016,East,14.22,0.33,1.0,Tamil Nadu
OD5743,Amy,Fruits & Veggies,Organic Fruits,Tenkasi,08-12-2018,East,9.41,0.26,2.92,Tamil Nadu
OD5744,Amy,Snacks,Chocolates,Cumbum,10/28/2017,East,7.44,0.16,0.67,Tamil Nadu
OD5745,Arutra,Bakery,Cakes,Nagercoil,11-08-2016,East,20.97,0.3,9.44,Tamil Nadu
OD5746,Sharon,"Eggs, Meat & Fish",Fish,Tirunelveli,9/19/2015,East,17.11,0.2,0.86,Tamil Nadu
OD5747,Verma,"Eggs, Meat & Fish",Chicken,Coimbatore,11/23/2017,East,21.29,0.18,1.49,Tamil Nadu
OD5748,Shah,Beverages,Health Drinks,Viluppuram,11/23/2017,East,22.81,0.33,9.35,Tamil Nadu
OD5749,Anu,"Eggs, Meat & Fish",Mutton,Nagercoil,11/24/2015,East,7.56,0.26,1.06,Tamil Nadu
OD5750,Aditi,Oil & Masala,Edible Oil & Ghee,Coimbatore,12-11-2017,East,13.31,0.23,5.32,Tamil Nadu
OD5751,Esther,Oil & Masala,Spices,Cumbum,12-04-2018,East,11.0,0.18,2.64,Tamil Nadu
OD5752,Rumaiza,Bakery,Biscuits,Viluppuram,12-11-2017,East,11.76,0.15,1.76,Tamil Nadu
OD5753,Alan,Oil & Masala,Masalas,Cumbum,9/15/2016,South,12.91,0.31,2.58,Tamil Nadu
OD5754,Sudeep,Fruits & Veggies,Organic Vegetables,Dindigul,9/15/2016,South,21.57,0.1,7.33,Tamil Nadu
OD5755,Krithika,"Eggs, Meat & Fish",Fish,Ooty,11/15/2017,South,22.47,0.25,6.97,Tamil Nadu
OD5756,Muneer,Oil & Masala,Spices,Chennai,9/26/2018,West,20.49,0.3,4.51,Tamil Nadu
OD5757,Arutra,Bakery,Breads & Buns,Dindigul,03-03-2017,West,15.15,0.25,3.79,Tamil Nadu
OD5758,Ravi,Snacks,Noodles,Tenkasi,1/16/2018,West,5.29,0.14,1.22,Tamil Nadu
OD5759,Veena,Food Grains,Atta & Flour,Nagercoil,09-01-2018,West,11.18,0.26,1.01,Tamil Nadu
OD5760,Arvind,Food Grains,Organic Staples,Vellore,9/24/2017,West,20.66,0.32,9.09,Tamil Nadu
OD5761,Sharon,"Eggs, Meat & Fish",Eggs,Nagercoil,09-10-2018,West,16.26,0.16,6.5,Tamil Nadu
OD5762,Sundar,Snacks,Noodles,Cumbum,7/16/2016,West,15.7,0.22,4.08,Tamil Nadu
OD5763,Arutra,Fruits & Veggies,Fresh Vegetables,Theni,7/16/2016,West,14.53,0.35,6.39,Tamil Nadu
OD5764,Veronica,"Eggs, Meat & Fish",Eggs,Dharmapuri,6/14/2017,West,5.01,0.12,0.25,Tamil Nadu
OD5765,Kumar,Beverages,Health Drinks,Dharmapuri,1/16/2018,West,17.56,0.2,6.32,Tamil Nadu
OD5766,Sharon,Oil & Masala,Edible Oil & Ghee,Salem,10/25/2016,West,21.84,0.29,9.39,Tamil Nadu
OD5767,Krithika,Beverages,Health Drinks,Tenkasi,8/13/2017,Central,6.71,0.14,0.47,Tamil Nadu
OD5768,Hafiz,Oil & Masala,Masalas,Kanyakumari,1/13/2018,Central,20.78,0.25,1.66,Tamil Nadu
OD5769,Vidya,Fruits & Veggies,Fresh Fruits,Dharmapuri,7/25/2017,Central,15.49,0.19,1.08,Tamil Nadu
OD5770,Ridhesh,Fruits & Veggies,Fresh Vegetables,Chennai,5/27/2017,Central,6.97,0.13,2.93,Tamil Nadu
OD5771,Malik,"Eggs, Meat & Fish",Mutton,Vellore,04-02-2017,Central,19.57,0.2,2.15,Tamil Nadu
OD5772,Sheeba,Snacks,Noodles,Trichy,7/25/2017,Central,22.78,0.19,8.2,Tamil Nadu
OD5773,James,Oil & Masala,Masalas,Pudukottai,06-01-2018,Central,6.81,0.29,1.23,Tamil Nadu
OD5774,Sundar,Snacks,Chocolates,Namakkal,4/18/2016,Central,18.05,0.32,6.14,Tamil Nadu
OD5775,Komal,Food Grains,Dals & Pulses,Trichy,07-07-2017,Central,6.65,0.29,0.4,Tamil Nadu
OD5776,Yusuf,Bakery,Cakes,Coimbatore,11/23/2015,Central,11.83,0.22,4.26,Tamil Nadu
OD5777,Peer,Beverages,Soft Drinks,Karur,5/28/2018,Central,5.72,0.26,0.34,Tamil Nadu
OD5778,Kumar,"Eggs, Meat & Fish",Chicken,Theni,12-01-2015,Central,7.98,0.18,3.43,Tamil Nadu
OD5779,Ram,Beverages,Health Drinks,Viluppuram,11/21/2016,Central,18.29,0.23,2.19,Tamil Nadu
OD5780,Komal,Bakery,Cakes,Chennai,12-02-2017,Central,23.47,0.15,6.57,Tamil Nadu
OD5781,Hafiz,Oil & Masala,Edible Oil & Ghee,Pudukottai,5/31/2016,Central,12.29,0.15,2.33,Tamil Nadu
OD5782,Haseena,Oil & Masala,Edible Oil & Ghee,Salem,12/23/2017,Central,21.34,0.2,3.42,Tamil Nadu
OD5783,Muneer,Snacks,Noodles,Nagercoil,02-09-2016,Central,13.16,0.11,4.61,Tamil Nadu
OD5784,Ram,Beverages,Soft Drinks,Vellore,7/16/2017,Central,19.76,0.29,6.52,Tamil Nadu
OD5785,Roshan,Snacks,Chocolates,Ramanadhapuram,5/20/2015,Central,18.86,0.29,2.26,Tamil Nadu
OD5786,Adavan,"Eggs, Meat & Fish",Mutton,Kanyakumari,9/14/2015,Central,14.88,0.24,5.95,Tamil Nadu
OD5787,Jackson,Snacks,Noodles,Ooty,11-10-2018,Central,7.14,0.19,1.64,Tamil Nadu
OD5788,Kumar,Fruits & Veggies,Organic Fruits,Viluppuram,07-07-2017,Central,5.96,0.21,0.42,Tamil Nadu
OD5789,Muneer,Food Grains,Dals & Pulses,Pudukottai,12/22/2018,East,10.8,0.17,3.46,Tamil Nadu
OD5790,Amy,Food Grains,Organic Staples,Viluppuram,12-05-2017,East,23.61,0.1,7.79,Tamil Nadu
OD5791,Sudha,Oil & Masala,Spices,Ramanadhapuram,1/25/2017,East,24.02,0.27,5.28,Tamil Nadu
OD5792,Krithika,Bakery,Biscuits,Trichy,10/13/2015,East,15.31,0.21,5.97,Tamil Nadu
OD5793,Arutra,Food Grains,Organic Staples,Viluppuram,05-08-2017,East,19.41,0.31,2.72,Tamil Nadu
OD5794,Shree,Beverages,Soft Drinks,Salem,5/31/2016,East,13.99,0.17,1.26,Tamil Nadu
OD5795,Ram,Food Grains,Atta & Flour,Theni,09-11-2016,East,23.36,0.2,3.04,Tamil Nadu
OD5796,Arvind,Snacks,Noodles,Madurai,11-07-2018,East,5.46,0.25,1.75,Tamil Nadu
OD5797,Hussain,Beverages,Health Drinks,Viluppuram,11/13/2018,East,17.63,0.32,6.7,Tamil Nadu
OD5798,Shree,"Eggs, Meat & Fish",Fish,Tirunelveli,11/20/2018,East,23.27,0.13,3.72,Tamil Nadu
OD5799,Muneer,"Eggs, Meat & Fish",Eggs,Dindigul,11/24/2017,East,14.09,0.19,1.41,Tamil Nadu
OD5800,Hafiz,Beverages,Soft Drinks,Vellore,08-05-2015,East,21.32,0.21,4.05,Tamil Nadu
OD5801,Sudha,Snacks,Cookies,Virudhunagar,09-09-2015,East,8.24,0.12,1.98,Tamil Nadu
OD5802,Shah,Snacks,Cookies,Kanyakumari,5/20/2015,East,6.07,0.15,2.06,Tamil Nadu
OD5803,Adavan,Bakery,Biscuits,Krishnagiri,5/28/2018,East,16.24,0.27,5.68,Tamil Nadu
OD5804,Amrish,Food Grains,Organic Staples,Viluppuram,7/24/2017,East,5.57,0.25,2.28,Tamil Nadu
OD5805,Akash,Snacks,Cookies,Nagercoil,12/20/2015,East,11.82,0.21,5.08,Tamil Nadu
OD5806,Mathew,Bakery,Biscuits,Namakkal,9/15/2016,East,21.28,0.27,8.51,Tamil Nadu
OD5807,Ramesh,Food Grains,Dals & Pulses,Tenkasi,01-09-2017,East,18.16,0.11,1.09,Tamil Nadu
OD5808,Anu,Fruits & Veggies,Organic Vegetables,Karur,03-05-2016,East,19.07,0.11,5.91,Tamil Nadu
OD5809,Shree,"Eggs, Meat & Fish",Mutton,Nagercoil,11-11-2015,East,10.25,0.31,0.62,Tamil Nadu
OD5810,Muneer,Food Grains,Rice,Bodi,6/19/2018,East,12.15,0.31,4.37,Tamil Nadu
OD5811,Sudha,Beverages,Soft Drinks,Chennai,7/14/2017,East,24.48,0.34,2.94,Tamil Nadu
OD5812,Sundar,Fruits & Veggies,Fresh Fruits,Salem,10-09-2017,East,14.18,0.2,1.56,Tamil Nadu
OD5813,Hussain,Fruits & Veggies,Organic Fruits,Bodi,12/31/2015,East,10.92,0.29,0.87,Tamil Nadu
OD5814,Ravi,"Eggs, Meat & Fish",Mutton,Krishnagiri,03-05-2016,East,12.54,0.25,3.64,Tamil Nadu
OD5815,Yadav,Bakery,Cakes,Ramanadhapuram,3/13/2017,East,19.37,0.22,1.74,Tamil Nadu
OD5816,Ravi,Snacks,Noodles,Nagercoil,6/19/2018,East,24.26,0.14,4.61,Tamil Nadu
OD5817,Kumar,Snacks,Cookies,Ooty,12/15/2015,East,12.29,0.31,2.46,Tamil Nadu
OD5818,Roshan,Snacks,Chocolates,Chennai,11/26/2017,East,13.13,0.15,5.12,Tamil Nadu
OD5819,Shah,Beverages,Soft Drinks,Tirunelveli,1/25/2017,East,14.49,0.33,5.51,Tamil Nadu
OD5820,Sharon,Snacks,Chocolates,Trichy,12/30/2015,East,20.11,0.16,4.02,Tamil Nadu
OD5821,Sudeep,Fruits & Veggies,Fresh Vegetables,Namakkal,4/29/2018,East,20.49,0.27,7.38,Tamil Nadu
OD5822,Ravi,Snacks,Cookies,Tirunelveli,10/31/2015,East,23.35,0.12,8.64,Tamil Nadu
OD5823,Jackson,Fruits & Veggies,Fresh Fruits,Dindigul,11-11-2015,East,13.04,0.12,4.3,Tamil Nadu
OD5824,Alan,Bakery,Breads & Buns,Ramanadhapuram,6/28/2016,East,18.75,0.34,6.94,Tamil Nadu
OD5825,Anu,Snacks,Cookies,Chennai,11/25/2018,South,24.09,0.26,4.58,Tamil Nadu
OD5826,Yadav,Beverages,Soft Drinks,Cumbum,10-02-2018,South,13.06,0.34,2.35,Tamil Nadu
OD5827,Arutra,Beverages,Soft Drinks,Nagercoil,11/28/2017,South,19.39,0.18,4.27,Tamil Nadu
OD5828,Arutra,Fruits & Veggies,Fresh Fruits,Vellore,11-02-2018,South,22.26,0.11,8.01,Tamil Nadu
OD5829,Veronica,Fruits & Veggies,Fresh Vegetables,Bodi,11/28/2015,South,12.29,0.35,5.28,Tamil Nadu
OD5830,Jackson,Food Grains,Organic Staples,Coimbatore,10/18/2015,South,20.26,0.25,8.1,Tamil Nadu
OD5831,Harish,Oil & Masala,Masalas,Tirunelveli,3/20/2017,South,6.52,0.24,1.43,Tamil Nadu
OD5832,Amrish,Food Grains,Organic Staples,Viluppuram,07-05-2016,South,18.62,0.28,4.66,Tamil Nadu
OD5833,Vinne,Food Grains,Dals & Pulses,Kanyakumari,04-01-2018,South,10.78,0.21,2.05,Tamil Nadu
OD5834,Vinne,Oil & Masala,Spices,Ooty,5/19/2018,South,23.59,0.22,4.72,Tamil Nadu
OD5835,Esther,Fruits & Veggies,Fresh Fruits,Virudhunagar,7/17/2016,South,14.87,0.22,1.64,Tamil Nadu
OD5836,Esther,Bakery,Cakes,Perambalur,04-10-2018,South,19.05,0.28,3.05,Tamil Nadu
OD5837,Malik,Food Grains,Rice,Krishnagiri,12/16/2015,South,13.01,0.12,5.34,Tamil Nadu
OD5838,Vinne,Snacks,Chocolates,Perambalur,12-09-2017,South,18.05,0.19,3.07,Tamil Nadu
OD5839,Peer,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,11-04-2017,South,14.01,0.31,2.1,Tamil Nadu
OD5840,Ram,Bakery,Breads & Buns,Krishnagiri,8/27/2018,West,20.34,0.33,5.29,Tamil Nadu
OD5841,Veronica,Beverages,Health Drinks,Viluppuram,12/16/2018,West,16.13,0.22,1.94,Tamil Nadu
OD5842,Jackson,"Eggs, Meat & Fish",Mutton,Pudukottai,3/13/2017,West,13.9,0.31,2.5,Tamil Nadu
OD5843,Suresh,Food Grains,Dals & Pulses,Pudukottai,10/19/2018,West,5.62,0.25,1.24,Tamil Nadu
OD5844,Harish,Bakery,Biscuits,Chennai,06-09-2015,West,7.11,0.27,1.92,Tamil Nadu
OD5845,Sudeep,Snacks,Noodles,Coimbatore,9/17/2018,West,15.71,0.25,1.1,Tamil Nadu
OD5846,Muneer,Bakery,Cakes,Salem,11/25/2015,West,19.19,0.12,3.07,Tamil Nadu
OD5847,Sabeela,Food Grains,Atta & Flour,Salem,6/27/2018,West,19.29,0.16,7.91,Tamil Nadu
OD5848,Ganesh,Fruits & Veggies,Fresh Vegetables,Viluppuram,02-09-2018,West,5.76,0.26,1.67,Tamil Nadu
OD5849,Shah,Beverages,Soft Drinks,Nagercoil,12-04-2016,West,19.78,0.32,5.54,Tamil Nadu
OD5850,Vince,Beverages,Health Drinks,Krishnagiri,3/24/2016,West,13.37,0.26,4.14,Tamil Nadu
OD5851,Vidya,"Eggs, Meat & Fish",Fish,Tirunelveli,6/20/2016,West,11.88,0.35,2.73,Tamil Nadu
OD5852,Sudeep,Oil & Masala,Masalas,Karur,8/19/2015,West,9.56,0.33,0.96,Tamil Nadu
OD5853,Roshan,Fruits & Veggies,Organic Fruits,Ooty,7/17/2018,West,11.99,0.13,0.6,Tamil Nadu
OD5854,Sharon,Oil & Masala,Spices,Virudhunagar,07-02-2017,West,10.32,0.25,2.89,Tamil Nadu
OD5855,James,Beverages,Soft Drinks,Viluppuram,11-04-2017,West,19.98,0.34,5.6,Tamil Nadu
OD5856,Komal,Bakery,Biscuits,Pudukottai,10-03-2015,West,8.36,0.25,0.92,Tamil Nadu
OD5857,Krithika,Snacks,Noodles,Viluppuram,12/16/2018,West,24.01,0.14,10.32,Tamil Nadu
OD5858,Verma,Beverages,Soft Drinks,Tirunelveli,12/16/2018,West,13.69,0.13,3.56,Tamil Nadu
OD5859,Vince,"Eggs, Meat & Fish",Mutton,Ooty,8/31/2018,West,7.98,0.35,2.55,Tamil Nadu
OD5860,Yadav,Beverages,Soft Drinks,Ooty,08-02-2017,West,7.71,0.33,1.62,Tamil Nadu
OD5861,Sudha,Oil & Masala,Masalas,Ooty,12/14/2016,West,5.19,0.3,1.51,Tamil Nadu
OD5862,Esther,Beverages,Soft Drinks,Perambalur,06-03-2017,West,14.59,0.11,2.48,Tamil Nadu
OD5863,Ravi,Fruits & Veggies,Fresh Fruits,Chennai,10/19/2018,West,8.06,0.21,2.66,Tamil Nadu
OD5864,Hafiz,"Eggs, Meat & Fish",Chicken,Coimbatore,8/27/2018,West,14.82,0.21,1.04,Tamil Nadu
OD5865,Veronica,Fruits & Veggies,Fresh Fruits,Trichy,10-03-2015,West,7.81,0.11,0.47,Tamil Nadu
OD5866,Ram,Beverages,Health Drinks,Perambalur,03-01-2016,West,7.03,0.33,0.77,Tamil Nadu
OD5867,Surya,Beverages,Health Drinks,Tirunelveli,03-12-2017,West,14.71,0.16,5.59,Tamil Nadu
OD5868,Anu,Beverages,Soft Drinks,Perambalur,11-04-2017,West,10.49,0.18,2.73,Tamil Nadu
OD5869,Aditi,Food Grains,Dals & Pulses,Bodi,09-04-2018,West,23.77,0.2,2.85,Tamil Nadu
OD5870,Jonas,Beverages,Health Drinks,Ooty,02-11-2018,West,9.11,0.2,1.55,Tamil Nadu
OD5871,Shree,Beverages,Health Drinks,Namakkal,10/30/2016,West,12.52,0.23,3.76,Tamil Nadu
